trail_id,name,city,region_name,length_km,ascent,descent,deepest_point,highest_point,unit,duration_minutes,difficulty,season,route_type,aktivitat,angebot,thema
581,Rundwanderung Gastlosen,Westschweiz,Fribourg,10.6,760,761,1460,1924,m,230,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Pass', 'Panorama', 'Höhenweg', 'Top-Touren']"
579,Alpe di Neggia – Monte Gambarogno – Indemini,Tessin,Ascona / Locarno,7.4,379,798,981,1723,m,160,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB', 'Hofladen']","['Gipfel', 'Panorama', 'Höhenweg', 'Top-Touren']"
595,Schneeschuhtour auf den Kronberg,Ostschweiz,Appenzell,5.7,743,60,920,1658,m,220,WT2,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Schneeschuh'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Schlitteln', 'Höhenweg', 'Gratweg']"
593,Schneeschuhtour Schwägalp – Kronberg,Ostschweiz,Appenzell,5.5,467,166,1304,1648,m,180,WT2,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Schneeschuh'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Schlitteln']"
577,Höhenweg Grütschalp – Bletschenalp – Allmendhubel – Schilttal – Gimmelwald,Bern,Jungfrauregion,12.2,691,810,1367,1975,m,250,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Panorama', 'Themenweg', 'Höhenweg']"
575,Zumikon – Blüemlisalp – Erlenbach,Zürich,Zürcher Oberland,10.1,211,458,408,702,m,155,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Fluss', 'Panorama', 'See', 'Schiff']"
587,Savognin: Winterwanderung auf dem Panorama-Höhenwanderweg,Graubünden,Surses,8.1,55,591,1565,2154,m,145,,"['Jan', 'Feb', 'Mar', 'Dez']",A nach B Tour,['Winterwandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Schlitteln', 'Höhenweg']"
573,Lötschberg-Südrampe: Hohtenn – Ausserberg,Wallis,Rhonetal,9.4,326,457,908,1076,m,170,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Panorama', 'Höhenweg', 'Top-Touren']"
571,Cardada – Monti di Lego – Mergoscia,Tessin,Ascona / Locarno,10.1,299,901,729,1486,m,180,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-BnB']",['Panorama']
569,Meride – Monte San Giorgio – Meride,Tessin,Lugano,8.6,573,578,579,1095,m,185,T2,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Familie', 'Panorama', 'Themenweg']"
567,Rovio – Bellavista – Monte Genersoso,Tessin,Lugano,8.4,1198,95,498,1601,m,225,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],['Verpflegung'],"['Gipfel', 'Panorama', 'Top-Touren']"
565,Fürstin-Gina-Weg: Sareis – Augstenberg – Pfälzerhütte – Tälihöhe – Malbun,Liechtenstein,,10.1,573,961,1602,2358,m,220,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg', 'Top-Touren']"
563,5. Etappe Vier-Quellen-Weg: Obergesteln (Goms) – Furkapass – Belvédère Furka (Rhônequelle),Wallis,Goms,17.2,1284,365,1353,2475,m,360,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Themenweg', 'Mehrtagestour', 'Gletscher', 'Naturwunder']"
561,4. Etappe Vier-Quellen-Weg: Capanna Piansecco (Bedrettotal) – Nufenenpass – Obergesteln (Goms),Tessin,Bedrettotal,19.4,723,1356,1350,2446,m,360,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Feuerstelle']","['Pass', 'Panorama', 'Themenweg', 'Mehrtagestour']"
559,3. Etappe Vier-Quellen-Weg: Gotthardpass – Passo di Lucendro – Capanna Piansecco (Bedrettotal),Tessin,Bedrettotal,19.4,763,873,1926,2531,m,345,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Themenweg', 'Höhenweg', 'Mehrtagestour']"
557,2. Etappe Vier-Quellen-Weg: Vermigelhütte – Sellapass – Gotthardpass,Tessin,,12.2,788,736,2028,2776,m,255,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Themenweg', 'Mehrtagestour']"
555,1. Etappe Vier-Quellen-Weg: Oberalppass – Tomasee / Rheinquelle – Maighelshütte – Vermigelhütte,Graubünden,Surselva,13,753,750,1977,2421,m,260,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Fluss', 'Pass', 'Panorama', 'See', 'Themenweg', 'Mehrtagestour']"
553,6. Etappe – Sardona-Welterbe-Weg: Elm – Martinsloch / Segnespass – Flims,Graubünden,Flims Laax Falera,19.7,1778,1656,962,2627,m,485,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Themenweg', 'Mehrtagestour', 'Naturwunder']"
551,Urschner Höhenweg: Furkapass (Tiefenbach) – Hospental – Andermatt,Zentralschweiz,Urnerland,16.5,501,1168,1430,2309,m,290,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Höhenweg', 'Top-Touren']"
549,5. Etappe – Sardona-Welterbe-Weg: Sardonahütte – Foopass – Elm,Ostschweiz,Glarnerland,19.8,862,2056,962,2470,m,405,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Mehrtagestour', 'Gletscher']"
547,4. Etappe – Sardona-Welterbe-Weg: Weisstannen – Heidelpass – Sardonahütte,Ostschweiz,Sarganserland,15.5,1807,654,1003,2418,m,400,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Themenweg', 'Mehrtagestour']"
545,Rasa (Centovalli) – Alpe di Naccio – Ronco sopra Ascona,Tessin,Ascona / Locarno,13.1,870,1411,349,1640,m,315,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']",['Panorama']
543,Sentiero Cristallina: Pesciüm (Airolo) – Cap. Cristallina – Cap. Basodino (Robiei),Tessin,Bedrettotal,18.2,1242,1070,1640,2570,m,380,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'See', 'Mehrtagestour', 'Bergsee']"
541,Sentiero Cristallina: San Carlo – Bignasco (Bavonatal),Tessin,,12.7,298,799,438,939,m,215,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Familie', 'Fluss', 'Mehrtagestour', 'Top-Touren', 'Tal']"
539,3. Etappe – Sardona-Welterbe-Weg: Spitzmeilenhütte – Weisstannen,Ostschweiz,Sarganserland,16.2,543,1626,999,2392,m,320,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Panorama', 'Mehrtagestour', 'Naturwunder']"
531,1. Etappe – Sardona-Welterbe-Weg: Habergschwänd (Filzbach) – Murgseehütte,Ostschweiz,Glarnerland,11,1051,511,1086,1985,m,260,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Pass', 'Mehrtagestour', 'Naturwunder', 'Bergsee']"
537,2. Etappe – Sardona-Welterbe-Weg: Murgseehütte – Spitzmeilenhütte,Ostschweiz,Sarganserland,12.4,954,686,1763,2420,m,275,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Mehrtagestour', 'Naturwunder']"
535,Schwägalp – Ofenloch – Ennetbühl,Ostschweiz,Appenzell,14.3,645,1045,885,1524,m,275,T3,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Alp-BnB']","['Familie', 'Panorama']"
533,Rinderhütte (Leukerbad) – Restipass – Kummenalp – Lötschenpass – Selden (Gasterntal),Bern,Kandertal,20.5,1168,1928,1542,2689,m,455,T4,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Pass', 'Panorama', 'Mehrtagestour', 'Gletscher', 'Top-Touren']"
529,Merligen – Beatenbucht – Beatushöhlen – Interlaken West,Bern,Thunersee,13.6,420,421,558,750,m,225,T1,"['Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Familie', 'Panorama', 'See', 'Schiff', 'Naturwunder', 'Top-Touren']"
527,Murgsee Rundwanderung,Ostschweiz,Glarnerland,14,881,882,1125,1985,m,295,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Pass', 'See', 'Top-Touren', 'Bergsee']"
525,Furkapass – Sidelenhütte – Sidelenbach,Zentralschweiz,Urnerland,5,335,480,2279,2708,m,115,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",[]
523,Ospizio Bernina – Sassal Masone – Alp Grüm – Cavaglia – Poschiavo,Graubünden,Puschlav,15.8,239,1479,1011,2356,m,270,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Pass', 'See', 'Gletscher', 'Naturwunder', 'Bergsee']"
521,Flumserberg: Maschgenkamm – Ziger – Spitzmeilenhütte – Fursch,Ostschweiz,Sarganserland,12.6,596,596,1791,2112,m,230,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB', 'Hofladen']","['Gipfel', 'Panorama', 'Themenweg', 'Höhenweg']"
519,Gurnigel – Leiterenpass – Stockhorn,Bern,Simmental,11.2,955,404,1579,2141,m,245,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli']","['Gipfel', 'Pass', 'Panorama', 'Höhenweg', 'Top-Touren']"
517,Veysonnaz – Hérémence – Pyramiden von Euseigne,Wallis,,13,292,652,954,1391,m,210,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Naturwunder']"
515,Solothurn – Verenaschlucht / Einsiedelei – Weissenstein – Oberdorf,Nordwest,Solothurn,13.1,866,651,429,1261,m,275,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Familie', 'Naturwunder']"
513,Klausenpass – Balmer Grätli – Waldi-Ranch – Bisisthal / Muotathal,Zentralschweiz,Schwyz,9.6,421,1186,1076,2219,m,215,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']",['Pass']
511,Amdener Höhenweg: Niederschlag – Arvenbüel,Ostschweiz,,8.5,319,339,1272,1510,m,145,T1,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle']","['Familie', 'Panorama', 'Themenweg', 'Höhenweg']"
509,Gelmersee – Gelmerhütte – Chüenzentennlen,Bern,Haslital,8.6,667,917,1597,2411,m,220,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['See']
505,Sattel-Ägeri – Wildspitz – Gnipen – Arth-Goldau,Zentralschweiz,Schwyz,12.6,906,1172,504,1569,m,305,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg']"
503,Schabziger Höhenweg: Filzbach / Habergschwänd – Fronalpstock,Ostschweiz,Glarnerland,7.2,447,337,1160,1435,m,140,T1,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']","['Familie', 'Panorama', 'Themenweg', 'Höhenweg', 'Top-Touren']"
501,Holzegg – Zwäcken – Furggelenstock – Brunni,Zentralschweiz,Mythenregion,7.3,336,649,1090,1655,m,150,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Hofladen']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg', 'Top-Touren']"
499,Sennwald – Alp Rohr &#8211; Baritsch – Sämtisersee – Brülisau,Ostschweiz,Appenzell,12.8,1192,714,446,1591,m,300,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Pass', 'Panorama', 'See', 'Mehrtagestour']"
497,Sierre – Pfynwald – Bhutan Hängebrücke – Leuk,Wallis,Rhonetal,17.7,569,395,533,847,m,285,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']",[]
495,Iffigenalp – Rawilpass – Lac de Tseuzier,Wallis,Rhonetal,12.4,896,702,1584,2428,m,275,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']",['Pass']
493,Lauterbrunnental: Stechelberg – Trachsellauenen – Schmadribachfälle,Bern,Lauterbrunnental,10.7,769,770,906,1571,m,240,T3,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Fluss', 'Panorama']"
491,Pranzaira – Albignasee – Albigna Hütte – Pranzaira,Graubünden,Bergell,15.3,1147,1147,1191,2334,m,350,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']",['See']
489,Gimmelwald – Berghotel Obersteinberg – Oberhoresee – Trachsellauenen – Stechelberg,Bern,Lauterbrunnental,10.7,705,1163,906,1778,m,255,T3,"['Jun', 'Jul', 'Aug', 'Sep']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli', 'Alp-BnB']","['Fluss', 'Mehrtagestour']"
487,Horgen – Horgenberg – Horgener Weiher – Gattikerweiher – Langnau-Gattikon,Zürich,Zimmerberg,14.2,369,307,404,676,m,225,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'See', 'Themenweg', 'Schiff']"
485,Avers Pürt – Avers Cresta – Punt di Val di Lei – Innerferrera,Graubünden,,12.7,366,809,1466,1960,m,215,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-BnB', 'Hofladen']",['Fluss']
483,Bivio – Stallerberg – Juf – Avers,Graubünden,Surses,14.2,930,775,1767,2580,m,295,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-BnB', 'Hofladen']","['Pass', 'Panorama']"
481,Richterswil – Sternensee – Samstagern – Hüttnersee – Schönenberg,Zürich,Zürichsee,7.9,400,90,405,753,m,135,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'See', 'Schlucht', 'Schiff']"
479,Zürichsee-Uferweg: Wädenswil – Hurden – Rapperswil,Zentralschweiz,Schwyz,15.2,162,165,404,476,m,225,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See', 'Flachwandern', 'Schiff']"
477,Zürichsee-Uferweg: Horgen – Halbinsel Au – Wädenswil,Zürich,Zürichsee,8.5,67,71,403,450,m,125,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'See', 'Flachwandern', 'Schiff']"
475,Etappen Strada Alta Leventina: Airolo – Pollegio (Biasca),Tessin,Leventina,43,1500,2345,297,1420,m,745,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-BnB']","['Panorama', 'Höhenweg', 'Mehrtagestour', 'Top-Touren']"
473,3. Etappe Strada Alta Leventina: Anzonico – Pollegio,Tessin,Leventina,14.3,391,1080,297,1147,m,250,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg', 'Mehrtagestour']"
471,2. Etappe Strada Alta Leventina: Osco – Anzonico,Tessin,Leventina,12.4,529,699,875,1192,m,225,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg', 'Mehrtagestour']"
469,Grüningen – Botanischer Garten – Lützelsee – Feldbach,Zürich,Zürichsee,7.4,111,173,426,522,m,110,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli', 'Feuerstelle', 'Hofladen']","['Familie', 'See', 'Flachwandern']"
467,1. Etappe Strada Alta Leventina: Airolo – Altanca – Osco,Tessin,Leventina,17.5,735,720,1023,1420,m,305,T1,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Höhenweg']"
465,Zürich – Werdinsel – Kloster Fahr – Zürich,Zürich,Stadt Zürich,15.4,56,56,388,402,m,220,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle', 'Hofladen']","['Familie', 'Fluss', 'Flachwandern']"
463,Campo Blenio – Lago di Luzzone – Capanna Motterascio – Passo della Greina – Capanna Scaletta,Tessin,Bleniotal,27,1400,1400,1190,2378,m,525,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Mehrtagestour', 'Top-Touren']"
461,Greina Hochebene: Runcahez – Val Sumvitg – Terrihütte – Runcahez,Graubünden,Surselva,15.9,1168,1168,1280,2188,m,370,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Familie', 'Panorama', 'Höhenweg', 'Mehrtagestour', 'Top-Touren']"
459,Hallwilersee: Birrwil – Hochwacht Homberg – Beinwil am See,Nordwest,Aargau,4.8,268,269,520,787,m,90,T1,"['Jan', 'Feb', 'Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov', 'Dez']",A nach B Tour,['Wandern'],"['Verpflegung', 'Feuerstelle']","['Familie', 'Panorama']"
455,Bristen – Etzlihütte – Pörtlilücke – Treschhütte – Gurtnellen,Zentralschweiz,Urnerland,19.7,1711,1831,710,2507,m,505,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Mehrtagestour']"
453,Gurtnellen – Fellital – Treschhütte – Fellilücke – Oberalppass,Zentralschweiz,Urnerland,13.2,1778,454,711,2477,m,360,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Mehrtagestour']"
451,Sils Maria – Tscheppasee – Julier – Silvaplana,Graubünden,Oberengadin,11.5,877,878,1792,2628,m,275,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'See', 'Bergsee']"
449,Zermatt – Gornerschlucht – Gletschergarten Dossen – Furi,Wallis,Mattertal,7.1,450,206,1605,1959,m,135,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Fluss', 'Schlucht', 'Naturwunder', 'Top-Touren']"
447,Griesalp – Gspaltenhornhütte – Bundalp – Griesalp,Bern,Kiental,15.5,1282,1282,1391,2455,m,375,T3,"['Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['(SAC-)Hütten', 'Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Mehrtagestour', 'Gletscher']"
445,Girenbad – Schauenberg – Bichelsee,Zürich,Tösstal,8.7,202,358,586,876,m,140,T1,"['Mar', 'Apr', 'Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt', 'Nov']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Gipfel', 'Familie', 'Panorama', 'Höhenweg']"
443,Schöllenenschlucht: Andermatt – Teufelsbrücke – Göschenen,Zentralschweiz,Urnerland,4.9,24,354,1106,1440,m,75,T2,"['Mai', 'Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Familie', 'Fluss', 'Schlucht', 'Naturwunder', 'Top-Touren']"
441,Brienzer Rothorn – Arnihaaggen – Höch Gumme – Wilerhorn – Brünigpass,Bern,Brienzersee,12.9,460,1711,1002,2329,m,275,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg', 'Mehrtagestour', 'Top-Touren']"
439,Brienzergrat: Alp Lombach – Augstmatthorn – Suggiture – Harder Kulm,Bern,Brienzersee,11,741,999,1301,2136,m,255,T3,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Höhenweg', 'Gratweg', 'Naturwunder', 'Top-Touren']"
437,Iltios – Chäserrugg – Hinterrugg – Sellamatt,Ostschweiz,Toggenburg,11.6,993,947,1343,2306,m,280,T2,"['Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Alp-Beizli']","['Gipfel', 'Panorama', 'Top-Touren']"
435,Brülisau – Plattenbödeli – Sämtisersee – Staubern – Kastensattel – Hoher Kasten,Ostschweiz,Appenzell,11.1,1276,407,924,1793,m,285,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung', 'Feuerstelle']","['Gipfel', 'Panorama', 'Themenweg', 'Höhenweg', 'Gratweg', 'Bergsee']"
433,Brülisau – Kastensattel – Hoher Kasten – Brülisau,Ostschweiz,Appenzell,11,905,905,922,1794,m,260,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",Rundtour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Gipfel', 'Panorama']"
431,Via Spluga: Thusis – Chiavenna,Graubünden,Rheinwald/Viamala,64.7,2560,2928,319,2093,m,1150,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Panorama', 'Schlucht']"
429,Via Spluga: Isola – Chiavenna,Graubünden,Rheinwald/Viamala,18.7,286,1219,319,1262,m,310,T2,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Fluss', 'Themenweg', 'Mehrtagestour']"
427,Via Spluga: Splügen – Splügenpass – Montespluga – Cardinelloschlucht – Isola,Graubünden,Rheinwald/Viamala,17.8,948,1146,1260,2118,m,360,T3,"['Jun', 'Jul', 'Aug', 'Sep', 'Okt']",A nach B Tour,['Wandern'],"['Unterkunft', 'Verpflegung']","['Pass', 'Panorama', 'Themenweg', 'Schlucht', 'Mehrtagestour']"
